버스정류장ars번호,시간대,승차비율,하차비율
47072,19,4.12,5.04
47072,20,2.75,4.19
47072,21,3.32,3.11
47072,22,10.3,3.25
47073,0,0.0,0.0
47073,1,0.0,0.0
47073,2,0.0,0.0
47073,3,0.0,0.0
47073,4,0.42,1.23
47073,6,4.19,1.04
47073,7,10.63,18.34
47073,8,13.78,36.29
47073,9,6.47,3.26
47073,10,4.36,3.83
47073,11,4.95,2.69
47073,12,4.57,3.02
47073,13,4.15,3.5
47073,14,3.22,2.88
47073,15,4.85,3.5
47073,16,8.1,5.06
47073,17,6.82,5.77
47073,18,3.67,4.49
47073,19,2.77,2.08
47073,20,5.88,0.95
47073,21,5.82,1.28
47073,22,5.37,0.8
47075,0,3.44,6.43
47075,1,0.0,5.1
47075,2,0.06,0.18
47075,3,0.0,0.0
47075,4,0.0,0.0
47075,6,0.0,0.0
47075,7,2.69,4.36
47075,8,9.99,4.67
47075,9,4.41,2.93
47075,10,4.74,3.37
47075,11,4.83,4.22
47075,12,4.43,4.95
47075,13,5.08,5.02
47075,14,5.18,5.73
47075,15,7.66,6.47
47075,16,8.47,7.73
47075,17,7.91,7.3
47075,18,6.84,6.87
47075,19,4.06,6.91
47075,20,4.35,6.03
47075,21,6.11,6.11
47075,22,9.76,5.61
47077,0,4.53,5.81
47077,1,0.0,1.98
47077,2,0.0,0.0
47077,3,0.0,0.0
47077,4,0.0,0.0
47077,6,0.16,0.69
47077,7,1.78,7.4
47077,8,4.7,10.88
47077,9,2.02,5.39
47077,10,3.48,2.28
47077,11,3.32,2.03
47077,12,3.48,3.26
47077,13,2.27,4.2
47077,14,2.27,4.13
47077,15,9.39,4.35
47077,16,22.75,8.04
47077,17,7.53,8.01
47077,18,6.64,7.44
47077,19,7.77,5.79
47077,20,4.13,4.6
47077,21,5.99,5.74
47077,22,7.77,7.96
47078,0,4.78,7.81
47078,1,0.0,11.35
47078,2,0.11,0.68
47078,3,0.0,0.0
47078,4,0.0,0.0
47078,6,0.0,0.0
47078,7,1.62,5.38
47078,8,4.23,2.15
47078,9,3.64,3.25
47078,10,2.47,3.28
47078,11,2.61,4.41
47078,12,5.08,4.67
47078,13,4.27,4.3
47078,14,4.42,5.09
47078,15,9.75,6.68
47078,16,10.96,6.71
47078,17,19.02,7.78
47078,18,6.33,6.31
47078,19,4.56,4.78
47078,20,3.02,4.92
47078,21,7.03,5.01
47078,22,6.11,5.43
47080,0,0.0,0.0
47080,1,0.0,0.0
47080,2,0.0,0.0
47080,3,0.0,0.0
47080,4,2.59,2.21
47080,6,1.6,9.77
47080,7,11.21,20.34
47080,8,8.19,35.61
47080,9,2.59,4.27
47080,10,2.4,2.1
47080,11,5.91,3.15
47080,12,4.56,2.53
47080,13,4.37,2.57
47080,14,3.45,2.53
47080,15,9.36,1.59
47080,16,21.12,2.9
47080,17,7.94,3.37
47080,18,4.0,3.04
47080,19,2.52,1.23
47080,20,3.63,1.3
47080,21,2.83,0.9
47080,22,1.72,0.58
47081,0,0.0,0.0
47081,1,0.0,0.0
47081,2,0.0,0.0
47081,3,0.0,0.0
47081,4,3.4,4.46
47081,6,2.31,1.32
47081,7,33.41,19.68
47081,8,9.48,18.66
47081,9,3.52,4.06
47081,10,5.95,2.74
47081,11,3.16,4.77
47081,12,4.98,2.94
47081,13,4.98,4.77
47081,14,1.82,4.46
47081,15,5.83,2.74
47081,16,4.74,6.39
47081,17,3.28,6.19
47081,18,2.79,6.69
47081,19,2.43,3.75
47081,20,2.79,2.33
47081,21,2.31,1.42
47081,22,2.79,2.64
47082,0,0.0,0.0
47082,1,0.0,0.0
47082,2,0.0,0.0
47082,3,0.0,0.0
47082,4,0.16,0.04
47082,6,2.85,2.19
47082,7,8.6,4.03
47082,8,10.55,6.96
47082,9,5.39,4.77
47082,10,5.77,2.55
47082,11,5.52,2.82
47082,12,7.18,4.85
47082,13,7.13,5.02
47082,14,6.53,5.84
47082,15,10.7,5.25
47082,16,10.53,7.53
47082,17,6.52,9.26
47082,18,3.95,7.46
47082,19,2.9,8.88
47082,20,1.65,7.11
47082,21,1.84,6.18
47082,22,2.23,9.24
47083,0,10.67,7.55
47083,1,0.0,2.65
47083,2,0.0,0.0
47083,3,0.0,0.0
47083,4,0.0,0.0
47083,6,0.46,0.87
47083,7,5.75,4.51
47083,8,4.17,8.64
47083,9,7.88,4.43
47083,10,3.25,3.23
47083,11,2.78,2.68
47083,12,4.64,3.66
47083,13,4.17,3.69
47083,14,4.36,3.58
47083,15,3.34,4.46
47083,16,6.49,7.6
47083,17,7.98,9.49
47083,18,7.05,8.8
47083,19,4.17,7.65
47083,20,2.23,4.62
47083,21,7.51,5.36
47083,22,13.08,6.53
47084,0,7.07,4.69
47084,1,0.0,2.17
47084,2,0.0,0.0
47084,3,0.0,0.0
47084,4,0.0,0.0
47084,6,0.23,0.99
47084,7,2.43,26.29
47084,8,5.26,13.7
47084,9,3.05,2.21
47084,10,2.71,2.44
47084,11,3.05,2.48
47084,12,3.62,2.56
47084,13,2.94,3.2
47084,14,2.94,2.52
47084,15,6.39,2.48
47084,16,13.85,4.62
47084,17,8.2,4.39
47084,18,8.25,6.79
47084,19,14.19,7.82
47084,20,5.65,3.28
47084,21,3.67,3.51
47084,22,6.5,3.85
47087,0,0.0,0.0
47087,1,0.0,0.0
47087,2,0.0,0.0
47087,3,0.0,0.0
47087,4,1.57,0.6
47087,6,7.47,4.7
47087,7,11.77,22.16
47087,8,9.28,24.76
47087,9,6.08,6.0
47087,10,7.44,4.05
47087,11,7.71,3.3
47087,12,6.55,4.15
47087,13,5.13,4.45
47087,14,4.0,4.1
47087,15,4.27,3.8
47087,16,5.1,4.15
47087,17,3.59,3.4
47087,18,6.85,5.2
47087,19,4.57,1.6
47087,20,3.29,1.4
47087,21,2.28,1.2
47087,22,3.05,0.95
47088,0,0.0,0.0
47088,1,0.0,0.0
47088,2,0.0,0.0
47088,3,0.0,0.0
47088,4,0.26,0.58
47088,6,3.77,1.88
47088,7,6.25,8.13
47088,8,10.54,5.15
47088,9,6.26,2.96
47088,10,5.9,3.11
47088,11,7.23,3.25
47088,12,6.0,5.27
47088,13,5.84,5.9
47088,14,5.19,5.34
47088,15,5.94,6.48
47088,16,5.49,7.59
47088,17,8.54,9.84
47088,18,8.06,9.44
47088,19,4.48,7.6
47088,20,3.43,4.74
47088,21,4.29,6.43
47088,22,2.53,6.31
47092,0,0.0,0.0
47092,1,0.0,0.0
47092,2,0.0,0.0
47092,3,0.0,0.0
47092,4,0.42,0.21
47092,6,7.73,1.78
47092,7,7.02,5.54
47092,8,8.27,5.17
47092,9,3.92,3.6
47092,10,5.29,3.4
47092,11,6.12,3.12
47092,12,5.62,4.92
47092,13,6.5,6.55
47092,14,4.9,6.57
47092,15,4.26,7.63
47092,16,5.04,9.05
47092,17,6.21,10.69
47092,18,9.98,9.46
47092,19,3.74,7.09
47092,20,4.33,4.49
47092,21,3.41,4.9
47092,22,7.22,5.83
47093,0,4.24,5.35
47093,1,0.0,5.23
47093,2,0.02,0.22
47093,3,0.0,0.0
47093,4,0.0,0.0
47093,6,0.0,0.0
47093,7,4.01,3.95
47093,8,3.68,5.31
47093,9,5.38,3.03
47093,10,6.55,3.63
47093,11,6.5,4.64
47093,12,5.96,5.38
47093,13,8.33,5.77
47093,14,5.88,6.95
47093,15,6.75,7.22
47093,16,8.5,9.15
47093,17,9.08,8.55
47093,18,7.27,6.84
47093,19,2.68,4.95
47093,20,3.91,4.61
47093,21,6.36,4.72
47093,22,4.92,4.52
47094,0,1.68,4.63
47094,1,0.0,3.88
47094,2,0.01,0.16
47094,3,0.0,0.0
47094,4,0.0,0.0
47094,6,0.0,0.01
47094,7,7.22,4.02
47094,8,9.83,8.47
47094,9,7.17,2.87
47094,10,6.65,2.16
47094,11,7.35,3.57
47094,12,9.54,3.77
47094,13,6.98,5.54
47094,14,4.84,4.98
47094,15,7.39,6.36
47094,16,7.68,8.36
47094,17,7.19,9.58
47094,18,6.29,8.99
47094,19,4.12,5.45
47094,20,1.83,5.13
47094,21,2.16,5.44
47094,22,2.07,6.64
47105,0,0.0,0.0
47105,1,0.0,0.0
47105,2,0.0,0.0
47105,3,0.0,0.0
47105,4,0.42,0.21
47105,6,3.56,5.22
47105,7,5.42,8.16
47105,8,5.92,9.35
47105,9,7.0,9.67
47105,10,7.64,6.77
47105,11,7.83,6.04
47105,12,8.38,6.55
47105,13,7.48,5.97
47105,14,6.47,5.51
47105,15,6.24,5.29
47105,16,6.27,5.89
47105,17,6.15,6.35
47105,18,6.12,6.64
47105,19,3.93,3.75
47105,20,3.65,3.04
47105,21,3.72,2.46
47105,22,3.81,3.11
47115,0,11.09,5.82
47115,1,0.0,4.0
47115,2,0.03,0.03
47115,3,0.0,0.0
47115,4,0.0,0.0
47115,6,0.57,0.66
47115,7,2.77,4.06
47115,8,3.54,5.33
47115,9,2.44,4.19
47115,10,2.43,3.2
47115,11,3.01,3.59
47115,12,3.69,4.22
47115,13,4.47,5.05
47115,14,4.9,4.63
47115,15,5.85,5.48
47115,16,7.45,6.85
47115,17,10.2,9.2
47115,18,8.99,9.3
47115,19,6.19,9.14
47115,20,5.49,5.46
47115,21,6.73,4.91
47115,22,10.17,4.89
47116,0,0.01,0.0
47116,1,0.0,0.0
47116,2,0.0,0.0
47116,3,0.0,0.0
47116,4,5.28,7.56
47116,6,5.68,6.29
47116,7,14.08,9.56
47116,8,11.56,19.6
47116,9,7.36,7.99
47116,10,4.72,4.59
47116,11,4.29,3.84
47116,12,5.14,4.22
47116,13,4.91,5.42
47116,14,4.82,4.02
47116,15,4.64,4.19
47116,16,4.68,4.73
47116,17,4.47,4.76
47116,18,5.59,5.95
47116,19,3.62,2.59
47116,20,3.21,2.19
47116,21,3.29,1.35
47116,22,2.65,1.15
47125,0,4.01,9.44
47125,1,0.0,8.41
47125,2,0.09,0.11
47125,3,0.0,0.0
47125,4,0.0,0.0
47125,6,0.0,0.0
47125,7,7.15,2.91
47125,8,7.28,2.57
47125,9,3.45,4.83
47125,10,2.32,2.27
47125,11,2.52,3.12
47125,12,4.41,3.55
47125,13,5.18,3.98
47125,14,6.44,3.72
47125,15,5.05,5.04
47125,16,7.39,6.26
47125,17,7.39,6.88
47125,18,6.02,7.78
47125,19,4.21,6.99
47125,20,4.43,9.96
47125,21,5.84,6.35
47125,22,16.8,5.83
47131,0,4.94,9.1
47131,1,0.0,1.06
47131,2,0.0,0.0
47131,3,0.0,0.0
47131,4,0.0,0.0
47131,6,1.24,0.54
47131,7,3.58,2.71
47131,8,10.02,2.86
47131,9,3.97,2.11
47131,10,4.23,1.71
47131,11,3.51,1.52
47131,12,5.99,2.84
47131,13,8.0,3.74
47131,14,5.47,5.49
47131,15,5.79,5.41
47131,16,5.27,5.85
47131,17,7.74,7.27
47131,18,8.07,10.65
47131,19,5.79,10.13
47131,20,3.25,6.74
47131,21,5.53,8.77
47131,22,7.61,11.48
47132,0,0.0,0.0
47132,1,0.0,0.0
47132,2,0.0,0.0
47132,3,0.0,0.0
47132,4,7.67,5.99
47132,6,3.47,5.98
47132,7,17.74,14.39
47132,8,16.21,13.96
47132,9,6.0,5.09
47132,10,6.44,4.9
47132,11,5.01,4.9
47132,12,4.98,5.28
47132,13,4.05,5.19
47132,14,3.07,4.43
47132,15,3.19,4.36
47132,16,4.17,4.84
47132,17,4.63,5.92
47132,18,2.73,6.27
47132,19,2.54,3.12
47132,20,1.83,1.71
47132,21,1.67,2.04
47132,22,4.58,1.63
47140,0,0.0,0.0
47140,1,0.0,0.0
47140,2,0.0,0.0
47140,3,0.0,0.0
47140,4,0.24,0.18
47140,6,3.18,5.52
47140,7,10.32,4.61
47140,8,16.56,9.44
47140,9,5.62,5.78
47140,10,4.19,6.35
47140,11,4.31,5.07
47140,12,4.99,5.46
47140,13,5.47,9.74
47140,14,5.92,6.19
47140,15,4.96,7.58
47140,16,7.05,5.59
47140,17,6.78,7.14
47140,18,5.44,5.28
47140,19,5.08,4.98
47140,20,3.24,3.88
47140,21,2.82,3.65
47140,22,3.83,3.56
47148,0,0.0,0.0
47148,1,0.0,0.0
47148,2,0.0,0.0
47148,3,0.0,0.0
47148,4,0.39,0.0
47148,6,8.45,0.51
47148,7,13.33,8.0
47148,8,11.63,25.81
47148,9,12.51,13.16
47148,10,9.29,3.14
47148,11,6.39,7.49
47148,12,6.42,5.67
47148,13,5.47,5.67
47148,14,4.24,2.43
47148,15,3.52,3.85
47148,16,3.8,3.54
47148,17,3.69,5.97
47148,18,4.03,3.64
47148,19,1.53,2.43
47148,20,1.54,3.95
47148,21,1.53,2.23
47148,22,2.26,2.53
47149,0,3.98,6.37
47149,1,0.0,0.95
47149,2,0.0,0.0
47149,3,0.0,0.0
47149,4,0.0,0.0
47149,6,0.5,1.07
47149,7,0.83,1.5
47149,8,5.64,3.33
47149,9,6.63,1.53
47149,10,3.48,2.27
47149,11,3.32,1.93
47149,12,4.48,2.66
47149,13,5.64,3.56
47149,14,8.96,4.07
47149,15,11.77,5.65
47149,16,10.28,6.72
47149,17,6.63,8.21
47149,18,8.29,9.08
47149,19,5.31,11.43
47149,20,3.48,10.55
47149,21,5.47,9.23
47149,22,5.31,9.9
47150,0,0.01,0.0
47150,1,0.0,0.0
47150,2,0.0,0.0
47150,3,0.0,0.0
47150,4,1.75,0.35
47150,6,14.16,0.8
47150,7,17.68,9.68
47150,8,10.48,47.37
47150,9,7.96,2.67
47150,10,6.17,2.29
47150,11,5.89,2.71
47150,12,5.01,2.9
47150,13,5.1,2.71
47150,14,4.11,2.04
47150,15,4.25,2.45
47150,16,5.35,3.28
47150,17,3.12,4.9
47150,18,2.33,3.34
47150,19,2.02,3.41
47150,20,1.13,2.26
47150,21,2.05,3.79
47150,22,1.43,3.06
47154,0,0.0,0.01
47154,1,0.0,0.0
47154,2,0.0,0.0
47154,3,0.0,0.0
47154,4,3.17,1.83
47154,6,8.42,3.22
47154,7,17.9,6.9
47154,8,12.26,14.11
47154,9,8.91,7.35
47154,10,7.39,3.44
47154,11,6.2,2.87
47154,12,6.28,3.88
47154,13,5.92,3.9
47154,14,4.53,4.11
47154,15,4.0,4.03
47154,16,3.95,3.96
47154,17,3.09,6.74
47154,18,2.57,10.25
47154,19,1.59,6.87
47154,20,1.38,4.79
47154,21,1.27,5.48
47154,22,1.18,6.24
47155,0,0.0,0.0
47155,1,0.0,0.0
47155,2,0.0,0.0
47155,3,0.0,0.0
47155,4,3.18,0.48
47155,6,11.68,0.32
47155,7,16.29,4.51
47155,8,10.9,61.46
47155,9,10.48,3.45
47155,10,8.1,2.49
47155,11,7.06,2.28
47155,12,6.16,1.43
47155,13,5.13,1.75
47155,14,4.54,1.59
47155,15,3.62,1.96
47155,16,3.58,2.55
47155,17,3.02,3.82
47155,18,1.93,2.44
47155,19,1.04,2.28
47155,20,1.09,2.6
47155,21,0.99,2.65
47155,22,1.22,1.91
47156,0,1.4,3.75
47156,1,0.0,0.56
47156,2,0.0,0.0
47156,3,0.0,0.0
47156,4,0.0,0.0
47156,6,5.59,1.36
47156,7,5.03,1.16
47156,8,5.59,3.67
47156,9,6.42,1.99
47156,10,5.59,2.73
47156,11,8.1,2.7
47156,12,4.47,2.76
47156,13,6.7,3.74
47156,14,4.47,4.35
47156,15,5.87,6.34
47156,16,7.26,9.04
47156,17,7.82,9.45
47156,18,8.66,9.75
47156,19,3.35,11.31
47156,20,4.47,9.51
47156,21,5.31,7.73
47156,22,3.91,8.09
47157,0,0.0,0.0
47157,1,0.0,0.0
47157,2,0.0,0.0
47157,3,0.0,0.0
47157,4,1.03,0.18
47157,6,14.05,1.36
47157,7,18.5,14.49
47157,8,11.5,19.18
47157,9,8.35,6.19
47157,10,7.48,3.64
47157,11,6.33,4.08
47157,12,5.53,4.39
47157,13,4.7,4.26
47157,14,3.87,4.7
47157,15,4.26,4.13
47157,16,4.07,4.57
47157,17,3.57,6.1
47157,18,2.2,6.45
47157,19,1.25,3.6
47157,20,1.07,3.51
47157,21,1.11,4.3
47157,22,1.12,4.87
47159,0,1.3,7.53
47159,1,0.0,1.29
47159,2,0.0,0.0
47159,3,0.0,0.0
47159,4,0.0,0.0
47159,6,1.17,0.91
47159,7,12.02,1.6
47159,8,15.35,1.84
47159,9,6.4,1.47
47159,10,7.61,1.85
47159,11,5.45,1.58
47159,12,5.14,2.33
47159,13,4.58,2.93
47159,14,5.79,3.38
47159,15,4.58,4.71
47159,16,6.14,6.63
47159,17,4.8,8.12
47159,18,7.39,9.83
47159,19,4.84,11.25
47159,20,3.67,11.05
47159,21,1.82,9.75
47159,22,1.95,11.94
47160,0,2.09,6.83
47160,1,0.0,0.83
47160,2,0.0,0.0
47160,3,0.0,0.0
47160,4,0.0,0.0
47160,6,0.39,1.1
47160,7,2.16,1.68
47160,8,10.89,2.23
47160,9,4.81,1.71
47160,10,5.92,1.94
47160,11,4.02,1.84
47160,12,4.77,2.44
47160,13,5.56,2.9
47160,14,5.08,3.46
47160,15,14.59,4.64
47160,16,12.73,6.37
47160,17,6.47,8.19
47160,18,5.49,8.98
47160,19,4.74,10.55
47160,20,2.86,11.15
47160,21,3.2,10.51
47160,22,4.24,12.64
47162,0,22.86,6.28
47162,1,0.0,1.54
47162,2,0.0,0.01
47162,3,0.0,0.0
47162,4,0.0,0.0
47162,6,3.81,6.06
47162,7,3.81,5.75
47162,8,0.95,6.56
47162,9,1.9,4.13
47162,10,1.9,2.97
47162,11,0.95,2.92
47162,12,3.81,3.35
47162,13,1.9,3.71
47162,14,3.81,4.13
47162,15,2.86,4.48
47162,16,5.71,5.81
47162,17,4.76,6.83
47162,18,3.81,6.78
47162,19,8.57,7.84
47162,20,8.57,7.43
47162,21,5.71,5.47
47162,22,14.29,7.95
47163,0,0.0,0.0
47163,1,0.0,0.0
47163,2,0.0,0.0
47163,3,0.0,0.0
47163,4,1.94,1.21
47163,6,11.99,1.81
47163,7,19.16,5.89
47163,8,13.38,4.53
47163,9,8.32,4.38
47163,10,6.96,4.83
47163,11,5.56,5.14
47163,12,5.33,4.83
47163,13,4.78,8.01
47163,14,3.47,4.23
47163,15,3.47,16.62
47163,16,3.18,6.34
47163,17,3.38,4.38
47163,18,2.69,4.68
47163,19,1.68,2.87
47163,20,2.01,3.78
47163,21,1.36,15.11
47163,22,1.35,1.36
47164,0,0.0,0.0
47164,1,0.0,0.0
47164,2,0.0,0.0
47164,3,0.0,0.0
47164,4,1.07,1.11
47164,6,10.22,3.98
47164,7,8.11,11.73
47164,8,11.73,7.52
47164,9,6.64,8.41
47164,10,2.27,6.19
47164,11,3.02,5.09
47164,12,4.45,6.86
47164,13,8.83,6.19
47164,14,5.96,7.96
47164,15,4.25,6.42
47164,16,4.93,4.87
47164,17,5.65,5.31
47164,18,6.96,9.29
47164,19,3.42,3.1
47164,20,3.46,2.65
47164,21,5.69,2.65
47164,22,3.34,0.66
47165,0,0.0,0.0
47165,1,0.0,0.0
47165,2,0.0,0.0
47165,3,0.0,0.0
47165,4,1.23,1.95
47165,6,1.04,2.47
47165,7,4.58,9.05
47165,8,11.37,8.33
47165,9,4.56,5.56
47165,10,2.77,5.5
47165,11,3.3,3.96
47165,12,4.12,5.81
47165,13,6.01,5.25
47165,14,4.73,5.2
47165,15,5.89,6.02
47165,16,5.6,5.45
47165,17,8.19,6.89
47165,18,11.07,11.11
47165,19,6.95,5.71
47165,20,5.13,3.81
47165,21,6.29,3.65
47165,22,7.17,4.27
47166,0,5.92,5.31
47166,1,0.0,0.96
47166,2,0.0,0.01
47166,3,0.0,0.0
47166,4,0.0,0.0
47166,6,1.11,1.59
47166,7,0.86,1.24
47166,8,6.41,2.55
47166,9,4.93,1.27
47166,10,5.43,1.73
47166,11,3.33,1.88
47166,12,6.78,2.06
47166,13,5.43,3.07
47166,14,7.27,3.63
47166,15,7.03,4.89
47166,16,10.6,6.89
47166,17,6.78,8.35
47166,18,6.41,10.04
47166,19,5.8,12.38
47166,20,5.92,10.79
47166,21,3.82,9.7
47166,22,6.17,11.67
47167,0,0.0,0.0
47167,1,0.0,0.0
47167,2,0.0,0.0
47167,3,0.0,0.0
47167,4,5.36,0.87
47167,6,6.47,0.87
47167,7,7.18,4.35
47167,8,8.43,3.48
47167,9,7.01,7.83
47167,10,5.75,7.83
47167,11,5.72,6.96
47167,12,6.22,13.04
47167,13,4.92,1.74
47167,14,4.38,6.96
47167,15,5.02,10.43
47167,16,4.42,5.22
47167,17,5.53,9.57
47167,18,6.65,5.22
47167,19,4.33,2.61
47167,20,4.1,2.61
47167,21,4.6,5.22
47167,22,3.92,5.22
47168,0,3.96,5.66
47168,1,0.0,2.67
47168,2,0.0,0.01
47168,3,0.0,0.0
47168,4,0.0,0.0
47168,6,2.11,4.1
47168,7,7.0,3.71
47168,8,12.02,6.11
47168,9,4.36,3.58
47168,10,7.79,2.96
47168,11,7.13,3.12
47168,12,7.79,3.48
47168,13,5.81,4.33
47168,14,5.94,4.72
47168,15,5.28,5.41
47168,16,3.96,6.16
47168,17,7.66,7.35
47168,18,5.55,8.01
47168,19,5.15,9.64
47168,20,3.57,6.99
47168,21,1.59,5.57
47168,22,3.3,6.41
47170,0,0.0,0.0
47170,1,0.0,0.0
47170,2,0.0,0.0
47170,3,0.0,0.0
47170,4,1.45,3.21
47170,6,11.07,4.73
47170,7,18.21,4.54
47170,8,15.09,8.88
47170,9,8.07,4.91
47170,10,6.92,4.54
47170,11,6.24,7.37
47170,12,5.78,8.32
47170,13,4.79,8.88
47170,14,3.72,4.73
47170,15,3.78,6.05
47170,16,4.51,6.99
47170,17,3.35,6.62
47170,18,2.5,5.29
47170,19,1.48,4.54
47170,20,1.2,3.02
47170,21,0.99,3.78
47170,22,0.85,3.59
47172,0,3.81,5.79
47172,1,0.0,8.54
47172,2,2.86,4.97
47172,3,0.0,0.0
47172,4,0.0,0.0
47172,6,2.86,5.46
47172,7,0.95,1.82
47172,8,2.86,9.21
47172,9,17.14,3.88
47172,10,0.0,2.85
47172,11,1.9,3.67
47172,12,3.81,3.04
47172,13,1.9,4.1
47172,14,0.0,5.19
47172,15,2.86,5.06
47172,16,4.76,5.77
47172,17,2.86,5.14
47172,18,21.9,5.22
47172,19,23.81,4.97
47172,20,0.95,5.19
47172,21,0.95,3.4
47172,22,3.81,6.75
47623,0,0.03,0.09
47623,1,0.0,0.06
47623,2,0.0,0.0
47623,3,0.0,0.0
47623,4,2.12,0.34
47623,6,3.1,3.05
47623,7,6.88,7.41
47623,8,8.27,13.93
47623,9,6.47,14.72
47623,10,4.2,8.02
47623,11,4.11,5.69
47623,12,5.11,5.83
47623,13,4.64,6.12
47623,14,3.97,4.76
47623,15,4.6,5.46
47623,16,5.78,5.53
47623,17,8.7,5.47
47623,18,11.54,4.86
47623,19,7.22,3.23
47623,20,4.59,1.54
47623,21,4.4,1.94
47623,22,4.28,1.93
47624,0,4.87,3.97
47624,1,0.0,0.95
47624,2,0.0,0.0
47624,3,0.0,0.0
47624,4,0.0,0.0
47624,6,0.86,1.2
47624,7,2.72,4.04
47624,8,5.35,8.1
47624,9,2.71,7.28
47624,10,2.46,3.36
47624,11,4.01,2.42
47624,12,3.59,3.01
47624,13,4.99,3.57
47624,14,4.77,3.63
47624,15,4.3,4.37
47624,16,5.84,6.07
47624,17,8.4,10.08
47624,18,10.02,11.42
47624,19,10.64,9.36
47624,20,8.94,5.92
47624,21,8.39,5.55
47624,22,7.14,5.69
47626,0,20.93,7.2
47626,1,0.0,9.38
47626,2,0.0,0.01
47626,3,0.0,0.0
47626,4,0.0,0.0
47626,6,4.65,4.5
47626,7,4.65,2.85
47626,8,6.98,5.92
47626,9,0.0,2.14
47626,10,2.33,2.02
47626,11,2.33,2.39
47626,12,0.0,2.86
47626,13,2.33,3.25
47626,14,13.95,3.14
47626,15,2.33,3.84
47626,16,4.65,4.96
47626,17,4.65,7.28
47626,18,11.63,11.34
47626,19,2.33,10.29
47626,20,2.33,5.89
47626,21,6.98,4.85
47626,22,6.98,5.89
47631,0,0.0,0.01
47631,1,0.0,0.0
47631,2,0.0,0.0
47631,3,0.0,0.0
47631,4,0.21,0.18
47631,6,7.86,3.45
47631,7,5.51,5.59
47631,8,8.1,10.54
47631,9,9.72,8.42
47631,10,9.91,6.22
47631,11,9.55,5.95
47631,12,9.63,7.1
47631,13,8.04,5.79
47631,14,6.46,5.05
47631,15,5.43,5.66
47631,16,5.64,6.22
47631,17,4.73,6.78
47631,18,3.24,6.79
47631,19,1.88,3.78
47631,20,1.45,3.47
47631,21,1.43,3.3
47631,22,1.21,5.71
47632,0,0.0,0.0
47632,1,0.0,0.0
47632,2,0.0,0.0
47632,3,0.0,0.0
47632,4,0.25,0.92
47632,6,3.07,3.83
47632,7,3.84,7.7
47632,8,6.37,10.34
47632,9,7.14,10.01
47632,10,8.86,8.38
47632,11,9.31,8.19
47632,12,9.73,7.56
47632,13,8.64,6.23
47632,14,6.8,5.42
47632,15,6.04,5.21
47632,16,6.22,6.07
47632,17,6.42,5.95
47632,18,4.82,5.06
47632,19,3.87,2.72
47632,20,3.01,1.98
47632,21,3.73,1.93
47632,22,1.88,2.48
47633,0,2.2,0.69
47633,1,0.0,0.0
47633,2,0.0,0.0
47633,3,0.0,0.0
47633,4,0.0,0.0
47633,6,1.81,2.36
47633,7,2.29,6.93
47633,8,3.83,8.88
47633,9,2.49,8.4
47633,10,2.36,4.33
47633,11,2.87,3.0
47633,12,3.96,3.09
47633,13,4.82,3.57
47633,14,5.16,4.07
47633,15,6.72,4.85
47633,16,7.86,6.08
47633,17,8.58,7.81
47633,18,11.16,9.98
47633,19,10.17,9.13
47633,20,9.3,5.72
47633,21,6.65,4.77
47633,22,7.76,6.33
47634,0,2.65,2.1
47634,1,0.0,0.01
47634,2,0.0,0.0
47634,3,0.0,0.0
47634,4,0.0,0.0
47634,6,1.09,1.56
47634,7,2.69,2.3
47634,8,5.2,1.95
47634,9,5.04,2.23
47634,10,3.13,2.15
47634,11,4.08,2.2
47634,12,4.42,3.15
47634,13,6.85,3.79
47634,14,5.37,4.86
47634,15,5.63,6.16
47634,16,7.62,7.34
47634,17,8.78,8.97
47634,18,10.35,11.81
47634,19,9.01,13.55
47634,20,5.4,8.14
47634,21,5.32,7.52
47634,22,7.36,10.21
47635,0,1.91,2.11
47635,1,0.0,0.01
47635,2,0.0,0.0
47635,3,0.0,0.0
47635,4,0.0,0.0
47635,6,1.23,1.99
47635,7,4.34,3.65
47635,8,9.79,4.1
47635,9,7.3,4.49
47635,10,4.12,4.29
47635,11,3.15,4.02
47635,12,4.65,4.15
47635,13,4.5,5.22
47635,14,5.56,6.24
47635,15,6.11,6.77
47635,16,7.99,8.22
47635,17,12.45,8.13
47635,18,11.11,7.85
47635,19,5.34,8.68
47635,20,2.77,6.07
47635,21,3.71,5.73
47635,22,3.96,8.26
47636,0,0.0,0.0
47636,1,0.0,0.0
47636,2,0.0,0.0
47636,3,0.0,0.0
47636,4,0.06,0.24
47636,6,0.29,5.64
47636,7,4.03,6.09
47636,8,5.66,12.59
47636,9,5.0,7.5
47636,10,5.31,7.02
47636,11,5.84,6.43
47636,12,5.2,6.01
47636,13,5.56,8.57
47636,14,6.57,6.27
47636,15,8.62,6.83
47636,16,9.5,6.09
47636,17,9.21,6.52
47636,18,8.76,4.53
47636,19,4.48,3.13
47636,20,4.68,2.0
47636,21,5.78,2.49
47636,22,5.45,2.04
47637,0,1.21,4.16
47637,1,0.0,4.55
47637,2,0.0,0.02
47637,3,0.0,0.0
47637,4,0.0,0.0
47637,6,0.0,0.02
47637,7,1.75,9.84
47637,8,4.45,8.7
47637,9,3.36,6.59
47637,10,4.38,5.54
47637,11,5.28,5.21
47637,12,5.76,4.52
47637,13,6.94,8.33
47637,14,7.36,6.49
47637,15,10.88,5.53
